Unidade do agendamento,Grupo,Mês Atendimento,Procedimentos Padronizados,Custo Direto
OSASCO,MEDICINA ESTÉTICA,Novembro,SECAGEM,180.0
OSASCO,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,812.3000000000001
OSASCO,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,5540.76
OSASCO,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,346.44
OSASCO,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,295.08
OSASCO,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,188.04
OSASCO,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,3275.8
OSASCO,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,67.1
OSASCO,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,830.1999999999999
OSASCO,MEDICINA ESTÉTICA,Outubro,PRÓ-MESO,45.82
OSASCO,MEDICINA ESTÉTICA,Outubro,RETOQUE,0.0
OSASCO,MEDICINA ESTÉTICA,Outubro,SCULPTRA,5170.900000000001
OSASCO,MEDICINA ESTÉTICA,Outubro,SECAGEM,202.5
OSASCO,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,324.92
OSASCO,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,5848.58
OSASCO,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,230.96
OSASCO,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,376.08
OSASCO,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,3275.8
OSASCO,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,996.24
OSASCO,MEDICINA ESTÉTICA,Setembro,PRÓ-MESO,91.64
OSASCO,MEDICINA ESTÉTICA,Setembro,RETOQUE,0.0
OSASCO,MEDICINA ESTÉTICA,Setembro,SCULPTRA,12410.16
OSASCO,MEDICINA ESTÉTICA,Setembro,SECAGEM,135.0
OSASCO,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE,4413.72
OSASCO,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE + PESCOÇO,1019.08
OSASCO,ULTRAFORMER_III,Abril,ULTRAFORMER MAÇA DO ROSTO,420.62
OSASCO,ULTRAFORMER_III,Abril,ULTRAFORMER OLHOS,729.36
OSASCO,ULTRAFORMER_III,Abril,ULTRAFORMER PAPADA,506.24
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,8091.82
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO,1019.08
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,1458.72
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,2531.2
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,5884.96
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER MAÇA DO ROSTO,841.24
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,972.48
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,1518.72
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,5149.34
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,972.48
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,1265.6
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,4413.72
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,2038.16
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,1215.6
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,759.36
OSASCO,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,3678.1
OSASCO,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,253.12
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,3678.1
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,1261.8600000000001
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,729.36
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,1771.8400000000001
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,5884.96
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,972.48
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,3037.44
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,926.24
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,6620.58
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,972.48
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,1771.8400000000001
RIBEIRÃO PRETO,ESTÉTICA,Abril,CARBOXITERAPIA,72.36
RIBEIRÃO PRETO,ESTÉTICA,Abril,DRENAGEM,462.56
RIBEIRÃO PRETO,ESTÉTICA,Abril,HECCUS,172.8
RIBEIRÃO PRETO,ESTÉTICA,Abril,LIMPEZA DE PELE,1390.9
RIBEIRÃO PRETO,ESTÉTICA,Abril,PEELING DE DIAMANTE,752.33
RIBEIRÃO PRETO,ESTÉTICA,Abril,PRÓ- SHAPE,119.10000000000001
RIBEIRÃO PRETO,ESTÉTICA,Abril,RADIOFREQUÊNCIA,171.89999999999998
RIBEIRÃO PRETO,ESTÉTICA,Agosto,CARBOXITERAPIA,24.12
RIBEIRÃO PRETO,ESTÉTICA,Agosto,CRIOLIPÓLISE,619.02
RIBEIRÃO PRETO,ESTÉTICA,Agosto,DRENAGEM,549.29
RIBEIRÃO PRETO,ESTÉTICA,Agosto,HECCUS,43.2
RIBEIRÃO PRETO,ESTÉTICA,Agosto,HIDRATAÇÃO,185.28
RIBEIRÃO PRETO,ESTÉTICA,Agosto,LIMPEZA DE PELE,914.0200000000001
RIBEIRÃO PRETO,ESTÉTICA,Agosto,PEELING DE DIAMANTE,1406.53
RIBEIRÃO PRETO,ESTÉTICA,Agosto,PRÓ- SHAPE,119.10000000000001
RIBEIRÃO PRETO,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,143.25
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,CARBOXITERAPIA,458.28000000000003
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,515.85
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,DRENAGEM,404.74
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,HECCUS,302.40000000000003
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,HIDRATAÇÃO,138.96
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,1112.72
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,490.65000000000003
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,PRÓ- SHAPE,317.6
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,85.94999999999999
RIBEIRÃO PRETO,ESTÉTICA,Julho,CARBOXITERAPIA,72.36
RIBEIRÃO PRETO,ESTÉTICA,Julho,DRENAGEM,375.83
RIBEIRÃO PRETO,ESTÉTICA,Julho,LIMPEZA DE PELE,1152.46
RIBEIRÃO PRETO,ESTÉTICA,Julho,PEELING DE DIAMANTE,1471.95
RIBEIRÃO PRETO,ESTÉTICA,Julho,PRÓ- SHAPE,277.90000000000003
RIBEIRÃO PRETO,ESTÉTICA,Julho,RADIOFREQUÊNCIA,114.6
RIBEIRÃO PRETO,ESTÉTICA,Junho,DRENAGEM,318.01
RIBEIRÃO PRETO,ESTÉTICA,Junho,LIMPEZA DE PELE,715.32
RIBEIRÃO PRETO,ESTÉTICA,Junho,PEELING DE DIAMANTE,817.75
RIBEIRÃO PRETO,ESTÉTICA,Junho,PRÓ- SHAPE,277.90000000000003
RIBEIRÃO PRETO,ESTÉTICA,Maio,CARBOXITERAPIA,48.24
RIBEIRÃO PRETO,ESTÉTICA,Maio,DRENAGEM,375.83
RIBEIRÃO PRETO,ESTÉTICA,Maio,HECCUS,21.6
RIBEIRÃO PRETO,ESTÉTICA,Maio,LIMPEZA DE PELE,953.76
RIBEIRÃO PRETO,ESTÉTICA,Maio,PEELING DE DIAMANTE,1014.01
RIBEIRÃO PRETO,ESTÉTICA,Maio,PRÓ- SHAPE,436.70000000000005
RIBEIRÃO PRETO,ESTÉTICA,Maio,RADIOFREQUÊNCIA,28.65
RIBEIRÃO PRETO,ESTÉTICA,Março,CARBOXITERAPIA,289.44
RIBEIRÃO PRETO,ESTÉTICA,Março,DRENAGEM,231.28
RIBEIRÃO PRETO,ESTÉTICA,Março,HECCUS,151.20000000000002
RIBEIRÃO PRETO,ESTÉTICA,Março,HIDRATAÇÃO,46.32
RIBEIRÃO PRETO,ESTÉTICA,Março,LIMPEZA DE PELE,914.0200000000001
RIBEIRÃO PRETO,ESTÉTICA,Março,PEELING DE DIAMANTE,817.75
RIBEIRÃO PRETO,ESTÉTICA,Março,PRÓ- SHAPE,238.20000000000002
RIBEIRÃO PRETO,ESTÉTICA,Março,RADIOFREQUÊNCIA,85.94999999999999
RIBEIRÃO PRETO,ESTÉTICA,Novembro,CARBOXITERAPIA,48.24
RIBEIRÃO PRETO,ESTÉTICA,Novembro,DRENAGEM,375.83
RIBEIRÃO PRETO,ESTÉTICA,Novembro,HECCUS,86.4
RIBEIRÃO PRETO,ESTÉTICA,Novembro,LIMPEZA DE PELE,914.0200000000001
RIBEIRÃO PRETO,ESTÉTICA,Novembro,PEELING DE DIAMANTE,425.23
RIBEIRÃO PRETO,ESTÉTICA,Novembro,PRÓ- SHAPE,119.10000000000001
RIBEIRÃO PRETO,ESTÉTICA,Outubro,CARBOXITERAPIA,48.24
RIBEIRÃO PRETO,ESTÉTICA,Outubro,CRIOLIPÓLISE,412.68
RIBEIRÃO PRETO,ESTÉTICA,Outubro,DRENAGEM,809.48
RIBEIRÃO PRETO,ESTÉTICA,Outubro,HECCUS,86.4
RIBEIRÃO PRETO,ESTÉTICA,Outubro,HIDRATAÇÃO,69.48
RIBEIRÃO PRETO,ESTÉTICA,Outubro,LIMPEZA DE PELE,516.62
RIBEIRÃO PRETO,ESTÉTICA,Outubro,PEELING DE DIAMANTE,588.78
RIBEIRÃO PRETO,ESTÉTICA,Outubro,PRÓ- SHAPE,158.8
RIBEIRÃO PRETO,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,28.65
RIBEIRÃO PRETO,ESTÉTICA,Setembro,CARBOXITERAPIA,72.36
RIBEIRÃO PRETO,ESTÉTICA,Setembro,DRENAGEM,636.02
RIBEIRÃO PRETO,ESTÉTICA,Setembro,HECCUS,86.4
RIBEIRÃO PRETO,ESTÉTICA,Setembro,HIDRATAÇÃO,185.28
RIBEIRÃO PRETO,ESTÉTICA,Setembro,LIMPEZA DE PELE,1033.24
RIBEIRÃO PRETO,ESTÉTICA,Setembro,PEELING DE DIAMANTE,1046.72
RIBEIRÃO PRETO,ESTÉTICA,Setembro,PRÓ- SHAPE,79.4
RIBEIRÃO PRETO,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,143.25
RIBEIRÃO PRETO,LAVIEEN,Abril,LAVIEEN,6579.0
RIBEIRÃO PRETO,LAVIEEN,Agosto,LAVIEEN,3289.5
RIBEIRÃO PRETO,LAVIEEN,Fevereiro,LAVIEEN,4160.25
RIBEIRÃO PRETO,LAVIEEN,Julho,LAVIEEN,3483.0
RIBEIRÃO PRETO,LAVIEEN,Junho,LAVIEEN,3966.75
RIBEIRÃO PRETO,LAVIEEN,Maio,LAVIEEN,3870.0
RIBEIRÃO PRETO,LAVIEEN,Março,LAVIEEN,5805.0
RIBEIRÃO PRETO,LAVIEEN,Outubro,LAVIEEN,4160.25
RIBEIRÃO PRETO,LAVIEEN,Outubro,PRÓ-SÉRUM,1949.9599999999998
RIBEIRÃO PRETO,LAVIEEN,Setembro,LAVIEEN,4740.75
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,BOTOX POWER,4925.12
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,PREENCHIMENTO,4169.2
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,PRÓ-BELLA,134.2
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,PRÓ-LIPO,415.09999999999997
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,PRÓ-MESO,91.64
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,RADIESSE,2313.54
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,SCULPTRA,5170.900000000001
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,SECAGEM,22.5
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,162.46
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,3693.84
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,62.68
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,1786.8000000000002
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,335.5
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,332.08
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,45.82
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,RADIESSE,1542.36
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,RETOQUE,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,SCULPTRA,4136.72
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,SECAGEM,45.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,1846.92
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,CO2 CICATRIZ,189.24
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,996.96
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,31.34
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,893.4000000000001
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,268.4
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,1286.81
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,2313.54
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,RETOQUE,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,6205.08
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,45.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,BOTOX POWER,3693.84
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,31.34
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,2382.4
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PRÓ-BELLA,201.29999999999998
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,249.06
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PRÓ-MESO,91.64
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,RADIESSE,3855.8999999999996
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,RETOQUE,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,SCULPTRA,7239.26
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,SECAGEM,22.5
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,BOTOX POWER,2462.56
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,62.68
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,893.4000000000001
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-BELLA,67.1
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,166.04
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-MESO,45.82
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,RADIESSE,2313.54
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,RETOQUE,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,SCULPTRA,6205.08
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,SECAGEM,22.5
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,BOTOX POWER,3693.84
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,31.34
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,5062.6
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PRÓ-BELLA,268.4
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,207.54999999999998
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PRÓ-MESO,91.64
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,RADIESSE,3084.72
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,RETOQUE,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,SCULPTRA,8273.44
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,SECAGEM,67.5
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,BOTOX POWER,923.46
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,31.34
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,1489.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,134.2
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,581.14
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-MESO,45.82
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,RADIESSE,771.18
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,RETOQUE,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,SCULPTRA,4136.72
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,SECAGEM,45.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,1231.28
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,196.72
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,595.6
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,67.1
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,415.09999999999997
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,RADIESSE,771.18
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,SCULPTRA,1034.18
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,SECAGEM,45.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,615.64
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,1191.2
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,201.29999999999998
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,332.08
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PRÓ-MESO,91.64
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,RADIESSE,771.18
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,RETOQUE,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,SECAGEM,22.5
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,923.46
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,2382.4
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,469.69999999999993
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,498.12
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-MESO,45.82
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,RADIESSE,771.18
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,RETOQUE,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,SCULPTRA,4136.72
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,SECAGEM,45.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE,5884.96
RIBEIRÃO PRETO,ULTRAFORMER_III,Abril,ULTRAFORMER OLHOS,243.12
RIBEIRÃO PRETO,ULTRAFORMER_III,Abril,ULTRAFORMER PAPADA,1518.72
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,5884.96
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,486.24
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,1265.6
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,2206.86
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE + PESCOÇO,1019.08
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,253.12
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER BRAÇO,2036.24
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,9563.06
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,243.12
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,759.36
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,1389.3600000000001
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,2206.86
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,506.24
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER BRAÇO,2036.24
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,5884.96
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER MAÇA DO ROSTO,420.62
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,243.12
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,759.36
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,1389.3600000000001
RIBEIRÃO PRETO,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,4413.72
RIBEIRÃO PRETO,ULTRAFORMER_III,Março,ULTRAFORMER OLHOS,486.24
RIBEIRÃO PRETO,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,759.36
RIBEIRÃO PRETO,ULTRAFORMER_III,Março,ULTRAFORMER PESCOÇO,463.12
RIBEIRÃO PRETO,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,1019.08
RIBEIRÃO PRETO,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,243.12
RIBEIRÃO PRETO,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,506.24
RIBEIRÃO PRETO,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,1471.24
RIBEIRÃO PRETO,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,506.24
RIBEIRÃO PRETO,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,1389.3600000000001
SANTO AMARO,ESTÉTICA,Abril,CARBOXITERAPIA,603.0
SANTO AMARO,ESTÉTICA,Abril,CRIOLIPÓLISE,1031.7
SANTO AMARO,ESTÉTICA,Abril,DRENAGEM,2226.07
SANTO AMARO,ESTÉTICA,Abril,HECCUS,626.4000000000001
SANTO AMARO,ESTÉTICA,Abril,HIDRATAÇÃO,648.48
SANTO AMARO,ESTÉTICA,Abril,LIMPEZA DE PELE,5245.68
SANTO AMARO,ESTÉTICA,Abril,PEELING DE DIAMANTE,2256.9900000000002
SANTO AMARO,ESTÉTICA,Abril,PRÓ- SHAPE,317.6
SANTO AMARO,ESTÉTICA,Abril,RADIOFREQUÊNCIA,630.3
SANTO AMARO,ESTÉTICA,Agosto,CARBOXITERAPIA,289.44
SANTO AMARO,ESTÉTICA,Agosto,CRIOLIPÓLISE,619.02
SANTO AMARO,ESTÉTICA,Agosto,DRENAGEM,2081.52
SANTO AMARO,ESTÉTICA,Agosto,HECCUS,367.20000000000005
SANTO AMARO,ESTÉTICA,Agosto,HIDRATAÇÃO,648.48
SANTO AMARO,ESTÉTICA,Agosto,LIMPEZA DE PELE,6437.88
SANTO AMARO,ESTÉTICA,Agosto,PEELING DE DIAMANTE,3238.29
SANTO AMARO,ESTÉTICA,Agosto,PRÓ- SHAPE,357.3
SANTO AMARO,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,343.79999999999995
SANTO AMARO,ESTÉTICA,Fevereiro,CARBOXITERAPIA,1133.64
SANTO AMARO,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,3817.29
SANTO AMARO,ESTÉTICA,Fevereiro,DRENAGEM,1936.97
SANTO AMARO,ESTÉTICA,Fevereiro,HECCUS,237.60000000000002
SANTO AMARO,ESTÉTICA,Fevereiro,HIDRATAÇÃO,949.5600000000001
SANTO AMARO,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,4093.2200000000003
SANTO AMARO,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,2485.96
SANTO AMARO,ESTÉTICA,Fevereiro,PRÓ- SHAPE,198.5
SANTO AMARO,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,544.35
SANTO AMARO,ESTÉTICA,Julho,CARBOXITERAPIA,337.68
SANTO AMARO,ESTÉTICA,Julho,CRIOLIPÓLISE,722.19
SANTO AMARO,ESTÉTICA,Julho,DRENAGEM,2457.35
SANTO AMARO,ESTÉTICA,Julho,HECCUS,432.0
SANTO AMARO,ESTÉTICA,Julho,HIDRATAÇÃO,231.6
SANTO AMARO,ESTÉTICA,Julho,LIMPEZA DE PELE,7232.68
SANTO AMARO,ESTÉTICA,Julho,PEELING DE DIAMANTE,4710.24
SANTO AMARO,ESTÉTICA,Julho,PRÓ- SHAPE,317.6
SANTO AMARO,ESTÉTICA,Julho,RADIOFREQUÊNCIA,458.4
SANTO AMARO,ESTÉTICA,Junho,CARBOXITERAPIA,578.88
SANTO AMARO,ESTÉTICA,Junho,CRIOLIPÓLISE,1444.38
SANTO AMARO,ESTÉTICA,Junho,DRENAGEM,2630.81
SANTO AMARO,ESTÉTICA,Junho,HECCUS,626.4000000000001
SANTO AMARO,ESTÉTICA,Junho,HIDRATAÇÃO,532.68
SANTO AMARO,ESTÉTICA,Junho,LIMPEZA DE PELE,5245.68
SANTO AMARO,ESTÉTICA,Junho,PEELING DE DIAMANTE,3074.7400000000002
