Unidade do agendamento,Grupo,Mês Atendimento,Procedimentos Padronizados,Quantidade,Duração (min),Custo Direto,Quantidade (cortesia),Custo Direto (corteisa)
RIBEIRÃO PRETO,ESTÉTICA,Julho,RADIOFREQUÊNCIA,4,120,114.6,2.0,57.3
RIBEIRÃO PRETO,ESTÉTICA,Junho,DRENAGEM,11,660,318.01,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Junho,LIMPEZA DE PELE,18,1080,715.32,4.0,158.96
RIBEIRÃO PRETO,ESTÉTICA,Junho,PEELING DE DIAMANTE,25,750,817.75,24.0,785.04
RIBEIRÃO PRETO,ESTÉTICA,Junho,PRÓ- SHAPE,7,420,277.90000000000003,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Maio,CARBOXITERAPIA,2,60,48.24,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Maio,DRENAGEM,13,780,375.83,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Maio,HECCUS,1,30,21.6,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Maio,LIMPEZA DE PELE,24,1440,953.76,11.0,437.14000000000004
RIBEIRÃO PRETO,ESTÉTICA,Maio,PEELING DE DIAMANTE,31,930,1014.01,30.0,981.3000000000001
RIBEIRÃO PRETO,ESTÉTICA,Maio,PRÓ- SHAPE,11,660,436.70000000000005,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Maio,RADIOFREQUÊNCIA,1,30,28.65,1.0,28.65
RIBEIRÃO PRETO,ESTÉTICA,Março,CARBOXITERAPIA,12,360,289.44,1.0,24.12
RIBEIRÃO PRETO,ESTÉTICA,Março,DRENAGEM,8,480,231.28,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Março,HECCUS,7,210,151.20000000000002,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Março,HIDRATAÇÃO,2,60,46.32,2.0,46.32
RIBEIRÃO PRETO,ESTÉTICA,Março,LIMPEZA DE PELE,23,1380,914.0200000000001,6.0,238.44
RIBEIRÃO PRETO,ESTÉTICA,Março,PEELING DE DIAMANTE,25,750,817.75,25.0,817.75
RIBEIRÃO PRETO,ESTÉTICA,Março,PRÓ- SHAPE,6,360,238.20000000000002,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Março,RADIOFREQUÊNCIA,3,90,85.94999999999999,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Novembro,CARBOXITERAPIA,2,60,48.24,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Novembro,DRENAGEM,13,780,375.83,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Novembro,HECCUS,4,120,86.4,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Novembro,LIMPEZA DE PELE,23,1380,914.0200000000001,3.0,119.22
RIBEIRÃO PRETO,ESTÉTICA,Novembro,PEELING DE DIAMANTE,13,390,425.23,13.0,425.23
RIBEIRÃO PRETO,ESTÉTICA,Novembro,PRÓ- SHAPE,3,180,119.10000000000001,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,CARBOXITERAPIA,2,60,48.24,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,CRIOLIPÓLISE,4,240,412.68,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,DRENAGEM,28,1680,809.48,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,HECCUS,4,120,86.4,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,HIDRATAÇÃO,3,90,69.48,3.0,69.48
RIBEIRÃO PRETO,ESTÉTICA,Outubro,LIMPEZA DE PELE,13,780,516.62,1.0,39.74
RIBEIRÃO PRETO,ESTÉTICA,Outubro,PEELING DE DIAMANTE,18,540,588.78,17.0,556.07
RIBEIRÃO PRETO,ESTÉTICA,Outubro,PRÓ- SHAPE,4,240,158.8,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,1,30,28.65,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Setembro,CARBOXITERAPIA,3,90,72.36,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Setembro,DRENAGEM,22,1320,636.02,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Setembro,HECCUS,4,120,86.4,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Setembro,HIDRATAÇÃO,8,240,185.28,8.0,185.28
RIBEIRÃO PRETO,ESTÉTICA,Setembro,LIMPEZA DE PELE,26,1560,1033.24,4.0,158.96
RIBEIRÃO PRETO,ESTÉTICA,Setembro,PEELING DE DIAMANTE,32,960,1046.72,30.0,981.3000000000001
RIBEIRÃO PRETO,ESTÉTICA,Setembro,PRÓ- SHAPE,2,120,79.4,0.0,0.0
RIBEIRÃO PRETO,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,5,150,143.25,1.0,28.65
RIBEIRÃO PRETO,LAVIEEN,Abril,LAVIEEN,68,1020,6579.0,52.0,5031.0
RIBEIRÃO PRETO,LAVIEEN,Agosto,LAVIEEN,34,510,3289.5,23.0,2225.25
RIBEIRÃO PRETO,LAVIEEN,Fevereiro,LAVIEEN,43,645,4160.25,17.0,1644.75
RIBEIRÃO PRETO,LAVIEEN,Julho,LAVIEEN,36,540,3483.0,26.0,2515.5
RIBEIRÃO PRETO,LAVIEEN,Junho,LAVIEEN,41,615,3966.75,40.0,3870.0
RIBEIRÃO PRETO,LAVIEEN,Maio,LAVIEEN,40,600,3870.0,23.0,2225.25
RIBEIRÃO PRETO,LAVIEEN,Março,LAVIEEN,60,900,5805.0,34.0,3289.5
RIBEIRÃO PRETO,LAVIEEN,Outubro,LAVIEEN,43,645,4160.25,31.0,2999.25
RIBEIRÃO PRETO,LAVIEEN,Outubro,PRÓ-SÉRUM,29,145,1949.9599999999998,0.0,0.0
RIBEIRÃO PRETO,LAVIEEN,Setembro,LAVIEEN,49,735,4740.75,32.0,3096.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,BOTOX POWER,16,480,4925.12,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,PREENCHIMENTO,14,420,4169.2,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,PRÓ-BELLA,2,60,134.2,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,PRÓ-LIPO,10,150,415.09999999999997,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,PRÓ-MESO,2,60,91.64,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,RADIESSE,3,90,2313.54,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,SCULPTRA,5,150,5170.900000000001,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,SECAGEM,1,30,22.5,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,1,30,162.46,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,12,360,3693.84,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,2,60,62.68,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,6,180,1786.8000000000002,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,5,150,335.5,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,8,120,332.08,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,1,30,45.82,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,RADIESSE,2,60,1542.36,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,RETOQUE,13,195,0.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,SCULPTRA,4,120,4136.72,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,SECAGEM,2,60,45.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,6,180,1846.92,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,CO2 CICATRIZ,1,10,189.24,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,4,120,996.96,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,1,30,31.34,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,3,90,893.4000000000001,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,4,120,268.4,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,31,465,1286.81,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,3,90,2313.54,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,RETOQUE,2,30,0.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,6,180,6205.08,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,2,60,45.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,BOTOX POWER,12,360,3693.84,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,1,30,31.34,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,8,240,2382.4,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PRÓ-BELLA,3,90,201.29999999999998,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,6,90,249.06,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PRÓ-MESO,2,60,91.64,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,RADIESSE,5,150,3855.8999999999996,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,RETOQUE,7,105,0.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,SCULPTRA,7,210,7239.26,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,SECAGEM,1,30,22.5,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,BOTOX POWER,8,240,2462.56,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,2,60,62.68,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,3,90,893.4000000000001,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-BELLA,1,30,67.1,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,4,60,166.04,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-MESO,1,30,45.82,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,RADIESSE,3,90,2313.54,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,RETOQUE,7,105,0.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,SCULPTRA,6,180,6205.08,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,SECAGEM,1,30,22.5,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,BOTOX POWER,12,360,3693.84,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,1,30,31.34,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,17,510,5062.6,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PRÓ-BELLA,4,120,268.4,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,5,75,207.54999999999998,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PRÓ-MESO,2,60,91.64,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,RADIESSE,4,120,3084.72,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,RETOQUE,2,30,0.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,SCULPTRA,8,240,8273.44,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,SECAGEM,3,90,67.5,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,BOTOX POWER,3,90,923.46,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,1,30,31.34,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,5,150,1489.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,2,60,134.2,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,14,210,581.14,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-MESO,1,30,45.82,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,RADIESSE,1,30,771.18,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,RETOQUE,2,30,0.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,SCULPTRA,4,120,4136.72,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,SECAGEM,2,60,45.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,4,120,1231.28,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,2,30,196.72,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,2,60,595.6,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,1,30,67.1,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,10,150,415.09999999999997,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,RADIESSE,1,30,771.18,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,SCULPTRA,1,30,1034.18,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,SECAGEM,2,60,45.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,2,60,615.64,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,4,120,1191.2,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,3,90,201.29999999999998,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,8,120,332.08,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PRÓ-MESO,2,60,91.64,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,RADIESSE,1,30,771.18,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,RETOQUE,5,75,0.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,SECAGEM,1,30,22.5,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,3,90,923.46,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,8,240,2382.4,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,7,210,469.69999999999993,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,12,180,498.12,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-MESO,1,30,45.82,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,RADIESSE,1,30,771.18,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,RETOQUE,8,120,0.0,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,SCULPTRA,4,120,4136.72,0.0,0.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,SECAGEM,2,60,45.0,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE,8,480,5884.96,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Abril,ULTRAFORMER OLHOS,1,30,243.12,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Abril,ULTRAFORMER PAPADA,6,180,1518.72,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,8,480,5884.96,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,2,60,486.24,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,5,150,1265.6,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,3,180,2206.86,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE + PESCOÇO,1,90,1019.08,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,1,30,253.12,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER BRAÇO,2,90,2036.24,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,13,780,9563.06,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,1,30,243.12,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,3,90,759.36,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,3,120,1389.3600000000001,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,3,180,2206.86,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,2,60,506.24,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER BRAÇO,2,90,2036.24,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,8,480,5884.96,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER MAÇA DO ROSTO,1,45,420.62,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,1,30,243.12,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,3,90,759.36,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,3,120,1389.3600000000001,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,6,360,4413.72,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Março,ULTRAFORMER OLHOS,2,60,486.24,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,3,90,759.36,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Março,ULTRAFORMER PESCOÇO,1,40,463.12,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,1,90,1019.08,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,1,30,243.12,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,2,60,506.24,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,2,120,1471.24,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,2,60,506.24,0.0,0.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,3,120,1389.3600000000001,0.0,0.0
SANTO AMARO,ESTÉTICA,Abril,CARBOXITERAPIA,25,750,603.0,1.0,24.12
SANTO AMARO,ESTÉTICA,Abril,CRIOLIPÓLISE,10,600,1031.7,0.0,0.0
SANTO AMARO,ESTÉTICA,Abril,DRENAGEM,77,4620,2226.07,0.0,0.0
SANTO AMARO,ESTÉTICA,Abril,HECCUS,29,870,626.4000000000001,3.0,64.80000000000001
SANTO AMARO,ESTÉTICA,Abril,HIDRATAÇÃO,28,840,648.48,28.0,648.48
SANTO AMARO,ESTÉTICA,Abril,LIMPEZA DE PELE,132,7920,5245.68,9.0,357.66
SANTO AMARO,ESTÉTICA,Abril,PEELING DE DIAMANTE,69,2070,2256.9900000000002,69.0,2256.9900000000002
SANTO AMARO,ESTÉTICA,Abril,PRÓ- SHAPE,8,480,317.6,0.0,0.0
SANTO AMARO,ESTÉTICA,Abril,RADIOFREQUÊNCIA,22,660,630.3,5.0,143.25
SANTO AMARO,ESTÉTICA,Agosto,CARBOXITERAPIA,12,360,289.44,3.0,72.36
SANTO AMARO,ESTÉTICA,Agosto,CRIOLIPÓLISE,6,360,619.02,0.0,0.0
SANTO AMARO,ESTÉTICA,Agosto,DRENAGEM,72,4320,2081.52,0.0,0.0
SANTO AMARO,ESTÉTICA,Agosto,HECCUS,17,510,367.20000000000005,0.0,0.0
SANTO AMARO,ESTÉTICA,Agosto,HIDRATAÇÃO,28,840,648.48,28.0,648.48
SANTO AMARO,ESTÉTICA,Agosto,LIMPEZA DE PELE,162,9720,6437.88,16.0,635.84
SANTO AMARO,ESTÉTICA,Agosto,PEELING DE DIAMANTE,99,2970,3238.29,99.0,3238.29
SANTO AMARO,ESTÉTICA,Agosto,PRÓ- SHAPE,9,540,357.3,1.0,39.7
SANTO AMARO,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,12,360,343.79999999999995,3.0,85.94999999999999
SANTO AMARO,ESTÉTICA,Fevereiro,CARBOXITERAPIA,47,1410,1133.64,7.0,168.84
SANTO AMARO,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,37,2220,3817.29,0.0,0.0
SANTO AMARO,ESTÉTICA,Fevereiro,DRENAGEM,67,4020,1936.97,0.0,0.0
SANTO AMARO,ESTÉTICA,Fevereiro,HECCUS,11,330,237.60000000000002,2.0,43.2
SANTO AMARO,ESTÉTICA,Fevereiro,HIDRATAÇÃO,41,1230,949.5600000000001,41.0,949.5600000000001
SANTO AMARO,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,103,6180,4093.2200000000003,5.0,198.70000000000002
SANTO AMARO,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,76,2280,2485.96,76.0,2485.96
SANTO AMARO,ESTÉTICA,Fevereiro,PRÓ- SHAPE,5,300,198.5,1.0,39.7
SANTO AMARO,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,19,570,544.35,6.0,171.89999999999998
SANTO AMARO,ESTÉTICA,Julho,CARBOXITERAPIA,14,420,337.68,4.0,96.48
SANTO AMARO,ESTÉTICA,Julho,CRIOLIPÓLISE,7,420,722.19,0.0,0.0
SANTO AMARO,ESTÉTICA,Julho,DRENAGEM,85,5100,2457.35,0.0,0.0
SANTO AMARO,ESTÉTICA,Julho,HECCUS,20,600,432.0,2.0,43.2
SANTO AMARO,ESTÉTICA,Julho,HIDRATAÇÃO,10,300,231.6,10.0,231.6
SANTO AMARO,ESTÉTICA,Julho,LIMPEZA DE PELE,182,10920,7232.68,7.0,278.18
SANTO AMARO,ESTÉTICA,Julho,PEELING DE DIAMANTE,144,4320,4710.24,144.0,4710.24
SANTO AMARO,ESTÉTICA,Julho,PRÓ- SHAPE,8,480,317.6,0.0,0.0
SANTO AMARO,ESTÉTICA,Julho,RADIOFREQUÊNCIA,16,480,458.4,5.0,143.25
SANTO AMARO,ESTÉTICA,Junho,CARBOXITERAPIA,24,720,578.88,2.0,48.24
SANTO AMARO,ESTÉTICA,Junho,CRIOLIPÓLISE,14,840,1444.38,0.0,0.0
SANTO AMARO,ESTÉTICA,Junho,DRENAGEM,91,5460,2630.81,0.0,0.0
SANTO AMARO,ESTÉTICA,Junho,HECCUS,29,870,626.4000000000001,3.0,64.80000000000001
SANTO AMARO,ESTÉTICA,Junho,HIDRATAÇÃO,23,690,532.68,23.0,532.68
SANTO AMARO,ESTÉTICA,Junho,LIMPEZA DE PELE,132,7920,5245.68,8.0,317.92
SANTO AMARO,ESTÉTICA,Junho,PEELING DE DIAMANTE,94,2820,3074.7400000000002,94.0,3074.7400000000002
SANTO AMARO,ESTÉTICA,Junho,PRÓ- SHAPE,12,720,476.40000000000003,0.0,0.0
SANTO AMARO,ESTÉTICA,Junho,RADIOFREQUÊNCIA,25,750,716.25,11.0,315.15
SANTO AMARO,ESTÉTICA,Maio,CARBOXITERAPIA,22,660,530.64,1.0,24.12
SANTO AMARO,ESTÉTICA,Maio,CRIOLIPÓLISE,12,720,1238.04,0.0,0.0
SANTO AMARO,ESTÉTICA,Maio,DRENAGEM,99,5940,2862.09,0.0,0.0
SANTO AMARO,ESTÉTICA,Maio,HECCUS,37,1110,799.2,0.0,0.0
SANTO AMARO,ESTÉTICA,Maio,HIDRATAÇÃO,23,690,532.68,23.0,532.68
SANTO AMARO,ESTÉTICA,Maio,LIMPEZA DE PELE,119,7140,4729.06,14.0,556.36
SANTO AMARO,ESTÉTICA,Maio,PEELING DE DIAMANTE,94,2820,3074.7400000000002,94.0,3074.7400000000002
SANTO AMARO,ESTÉTICA,Maio,PRÓ- SHAPE,17,1020,674.9000000000001,0.0,0.0
SANTO AMARO,ESTÉTICA,Maio,RADIOFREQUÊNCIA,18,540,515.6999999999999,8.0,229.2
SANTO AMARO,ESTÉTICA,Março,CARBOXITERAPIA,31,930,747.72,2.0,48.24
SANTO AMARO,ESTÉTICA,Março,CRIOLIPÓLISE,22,1320,2269.7400000000002,0.0,0.0
SANTO AMARO,ESTÉTICA,Março,DRENAGEM,71,4260,2052.61,0.0,0.0
SANTO AMARO,ESTÉTICA,Março,HECCUS,7,210,151.20000000000002,0.0,0.0
SANTO AMARO,ESTÉTICA,Março,HIDRATAÇÃO,35,1050,810.6,35.0,810.6
SANTO AMARO,ESTÉTICA,Março,LIMPEZA DE PELE,119,7140,4729.06,20.0,794.8000000000001
SANTO AMARO,ESTÉTICA,Março,PEELING DE DIAMANTE,99,2970,3238.29,99.0,3238.29
