Unidade,Grupo,Mês venda,Procedimentos Padronizados,Preço médio
OSASCO,ESTÉTICA,Outubro,HECCUS,99.0
OSASCO,ESTÉTICA,Outubro,LIMPEZA DE PELE,90.0
OSASCO,ESTÉTICA,Outubro,PRÓ- SHAPE,143.11
OSASCO,ESTÉTICA,Outubro,PRÓ-SHAPE,121.43
OSASCO,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,99.0
OSASCO,ESTÉTICA,Setembro,CARBOXITERAPIA,99.0
OSASCO,ESTÉTICA,Setembro,CRIOLIPÓLISE,406.79
OSASCO,ESTÉTICA,Setembro,DRENAGEM,107.67
OSASCO,ESTÉTICA,Setembro,DRENAGEM 30 MIN,59.0
OSASCO,ESTÉTICA,Setembro,HECCUS,113.67
OSASCO,ESTÉTICA,Setembro,LIMPEZA DE PELE,90.0
OSASCO,ESTÉTICA,Setembro,PRÓ- SHAPE,130.0
OSASCO,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,99.0
OSASCO,LAVIEEN,Agosto,LAVIEEN,344.28
OSASCO,LAVIEEN,Agosto,PRÓ-SÉRUM,150.0
OSASCO,LAVIEEN,Fevereiro,LAVIEEN,501.05
OSASCO,LAVIEEN,Janeiro,LAVIEEN,500.0
OSASCO,LAVIEEN,Julho,LAVIEEN,384.11
OSASCO,LAVIEEN,Julho,PRÓ-SÉRUM,150.0
OSASCO,LAVIEEN,Junho,LAVIEEN,385.3
OSASCO,LAVIEEN,Junho,PRÓ-SÉRUM,150.0
OSASCO,LAVIEEN,Maio,LAVIEEN,304.47
OSASCO,LAVIEEN,Maio,PRÓ-SÉRUM,150.0
OSASCO,LAVIEEN,Março,LAVIEEN,556.5
OSASCO,LAVIEEN,Novembro,LAVIEEN,259.36
OSASCO,LAVIEEN,Novembro,PRÓ-SÉRUM,150.0
OSASCO,LAVIEEN,Outubro,LAVIEEN,315.53
OSASCO,LAVIEEN,Outubro,PRÓ-SÉRUM,150.0
OSASCO,LAVIEEN,Setembro,LAVIEEN,323.33
OSASCO,LAVIEEN,Setembro,PRÓ-SÉRUM,150.0
OSASCO,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,540.0
OSASCO,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,818.5
OSASCO,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,390.0
OSASCO,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,207.78
OSASCO,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,813.09
OSASCO,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,207.5
OSASCO,MEDICINA ESTÉTICA,Agosto,RADIESSE,1799.5
OSASCO,MEDICINA ESTÉTICA,Agosto,SCULPTRA,1800.0
OSASCO,MEDICINA ESTÉTICA,Agosto,SECAGEM,150.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,BOTOX LIGHT,600.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,892.25
OSASCO,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,500.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,230.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,879.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,198.2
OSASCO,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,1700.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,2000.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,152.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,BOTOX LIGHT,600.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,BOTOX POWER,961.43
OSASCO,MEDICINA ESTÉTICA,Janeiro,DERMAROLLER,472.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,PEELING QUÍMICO,232.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,PREENCHIMENTO,940.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,PRÓ-BELLA,261.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,PRÓ-LIPO,201.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,SCULPTRA,2233.33
OSASCO,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,501.0
OSASCO,MEDICINA ESTÉTICA,Julho,BOTOX POWER,822.76
OSASCO,MEDICINA ESTÉTICA,Julho,DERMAROLLER,413.0
OSASCO,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,194.67
OSASCO,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,809.88
OSASCO,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,190.0
OSASCO,MEDICINA ESTÉTICA,Julho,RADIESSE,1533.33
OSASCO,MEDICINA ESTÉTICA,Julho,SCULPTRA,1814.29
OSASCO,MEDICINA ESTÉTICA,Julho,SECAGEM,128.25
OSASCO,MEDICINA ESTÉTICA,Junho,BOTOX LIGHT,590.0
OSASCO,MEDICINA ESTÉTICA,Junho,BOTOX POWER,804.36
OSASCO,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,183.33
OSASCO,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,825.76
OSASCO,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,207.5
OSASCO,MEDICINA ESTÉTICA,Junho,SCULPTRA,1828.57
OSASCO,MEDICINA ESTÉTICA,Junho,SECAGEM,114.0
OSASCO,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,490.0
OSASCO,MEDICINA ESTÉTICA,Maio,BOTOX POWER,845.24
OSASCO,MEDICINA ESTÉTICA,Maio,ENZIMA MELASMA,190.0
OSASCO,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,197.88
OSASCO,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,856.42
OSASCO,MEDICINA ESTÉTICA,Maio,RADIESSE,1500.0
OSASCO,MEDICINA ESTÉTICA,Maio,SCULPTRA,1854.55
OSASCO,MEDICINA ESTÉTICA,Maio,SECAGEM,114.0
OSASCO,MEDICINA ESTÉTICA,Março,BOTOX POWER,866.67
OSASCO,MEDICINA ESTÉTICA,Março,DERMAROLLER,475.0
OSASCO,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,200.0
OSASCO,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,912.22
OSASCO,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,199.5
OSASCO,MEDICINA ESTÉTICA,Março,SCULPTRA,1966.67
OSASCO,MEDICINA ESTÉTICA,Novembro,BOTOX LIGHT,487.5
OSASCO,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,780.22
OSASCO,MEDICINA ESTÉTICA,Novembro,ENZIMA MELASMA,190.0
OSASCO,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,320.0
OSASCO,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,198.75
OSASCO,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,766.84
OSASCO,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,190.0
OSASCO,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,164.06
OSASCO,MEDICINA ESTÉTICA,Novembro,PRÓ-MESO,190.0
OSASCO,MEDICINA ESTÉTICA,Novembro,RADIESSE,1466.67
OSASCO,MEDICINA ESTÉTICA,Novembro,SCULPTRA,1730.0
OSASCO,MEDICINA ESTÉTICA,Novembro,SECAGEM,163.33
OSASCO,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,527.33
OSASCO,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,812.75
OSASCO,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,413.0
OSASCO,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,360.0
OSASCO,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,183.33
OSASCO,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,823.06
OSASCO,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,190.0
OSASCO,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,196.67
OSASCO,MEDICINA ESTÉTICA,Outubro,SCULPTRA,1833.33
OSASCO,MEDICINA ESTÉTICA,Outubro,SECAGEM,160.0
OSASCO,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,500.0
OSASCO,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,814.22
OSASCO,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,390.0
OSASCO,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,214.0
OSASCO,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,806.58
OSASCO,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,197.5
OSASCO,MEDICINA ESTÉTICA,Setembro,SCULPTRA,1825.0
OSASCO,MEDICINA ESTÉTICA,Setembro,SECAGEM,160.0
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,1698.57
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO,2210.0
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER MAÇA DO ROSTO,700.0
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,632.0
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,653.0
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,800.0
OSASCO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,1692.5
OSASCO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,690.0
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,1669.0
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER MAÇA DO ROSTO,1000.0
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,693.33
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,690.0
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,1777.14
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,700.0
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,632.0
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,648.57
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,1678.57
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,2819.0
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER MAÇA DO ROSTO,800.0
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,775.0
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,690.0
OSASCO,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,1770.0
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,1565.0
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,2480.0
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,1200.0
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,594.0
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,649.67
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,1300.0
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,1816.0
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,740.0
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,692.0
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,1200.0
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,1713.75
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,2210.0
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,790.0
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,690.0
RIBEIRÃO PRETO,ESTÉTICA,Agosto,CARBOXITERAPIA,99.0
RIBEIRÃO PRETO,ESTÉTICA,Agosto,CRIOLIPÓLISE,300.0
RIBEIRÃO PRETO,ESTÉTICA,Agosto,DRENAGEM,71.82
RIBEIRÃO PRETO,ESTÉTICA,Agosto,DRENAGEM 30 MIN,59.0
RIBEIRÃO PRETO,ESTÉTICA,Agosto,LIMPEZA DE PELE,90.0
RIBEIRÃO PRETO,ESTÉTICA,Agosto,PEELING DE DIAMANTE,99.5
RIBEIRÃO PRETO,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,120.5
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,CARBOXITERAPIA,110.0
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,328.33
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,DRENAGEM,79.0
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,HECCUS,94.5
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,56.4
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,91.0
RIBEIRÃO PRETO,ESTÉTICA,Janeiro,CARBOXITERAPIA,116.0
RIBEIRÃO PRETO,ESTÉTICA,Janeiro,DRENAGEM,79.0
RIBEIRÃO PRETO,ESTÉTICA,Janeiro,HIDRATAÇÃO,59.0
RIBEIRÃO PRETO,ESTÉTICA,Janeiro,LIMPEZA DE PELE,90.0
RIBEIRÃO PRETO,ESTÉTICA,Julho,CARBOXITERAPIA,100.0
RIBEIRÃO PRETO,ESTÉTICA,Julho,CRIOLIPÓLISE,400.0
RIBEIRÃO PRETO,ESTÉTICA,Julho,DRENAGEM,86.5
RIBEIRÃO PRETO,ESTÉTICA,Julho,LIMPEZA DE PELE,75.0
RIBEIRÃO PRETO,ESTÉTICA,Julho,RADIOFREQUÊNCIA,99.0
RIBEIRÃO PRETO,ESTÉTICA,Junho,DRENAGEM,79.0
RIBEIRÃO PRETO,ESTÉTICA,Junho,LIMPEZA DE PELE,62.0
RIBEIRÃO PRETO,ESTÉTICA,Maio,LIMPEZA DE PELE,70.0
RIBEIRÃO PRETO,ESTÉTICA,Março,CRIOLIPÓLISE,295.0
RIBEIRÃO PRETO,ESTÉTICA,Março,DRENAGEM,77.67
RIBEIRÃO PRETO,ESTÉTICA,Março,LIMPEZA DE PELE,76.67
RIBEIRÃO PRETO,ESTÉTICA,Março,RADIOFREQUÊNCIA,80.0
RIBEIRÃO PRETO,ESTÉTICA,Novembro,CARBOXITERAPIA,100.0
RIBEIRÃO PRETO,ESTÉTICA,Novembro,DRENAGEM,99.0
RIBEIRÃO PRETO,ESTÉTICA,Novembro,LIMPEZA DE PELE,50.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,CARBOXITERAPIA,99.67
RIBEIRÃO PRETO,ESTÉTICA,Outubro,DRENAGEM,99.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,HECCUS,99.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,LIMPEZA DE PELE,96.09
RIBEIRÃO PRETO,ESTÉTICA,Outubro,PRÓ-SHAPE,99.0
RIBEIRÃO PRETO,ESTÉTICA,Setembro,DRENAGEM,91.1
RIBEIRÃO PRETO,ESTÉTICA,Setembro,HECCUS,90.5
RIBEIRÃO PRETO,ESTÉTICA,Setembro,LIMPEZA DE PELE,90.0
RIBEIRÃO PRETO,LAVIEEN,Agosto,LAVIEEN,320.59
RIBEIRÃO PRETO,LAVIEEN,Agosto,PRÓ-SÉRUM,146.67
RIBEIRÃO PRETO,LAVIEEN,Fevereiro,LAVIEEN,490.0
RIBEIRÃO PRETO,LAVIEEN,Janeiro,LAVIEEN,500.07
RIBEIRÃO PRETO,LAVIEEN,Julho,LAVIEEN,295.76
RIBEIRÃO PRETO,LAVIEEN,Julho,PRÓ-SÉRUM,150.0
RIBEIRÃO PRETO,LAVIEEN,Junho,LAVIEEN,321.0
RIBEIRÃO PRETO,LAVIEEN,Junho,PRÓ-SÉRUM,150.0
RIBEIRÃO PRETO,LAVIEEN,Maio,LAVIEEN,337.22
RIBEIRÃO PRETO,LAVIEEN,Maio,PRÓ-SÉRUM,150.0
RIBEIRÃO PRETO,LAVIEEN,Março,LAVIEEN,393.89
RIBEIRÃO PRETO,LAVIEEN,Novembro,LAVIEEN,233.33
RIBEIRÃO PRETO,LAVIEEN,Novembro,PRÓ-SÉRUM,150.0
RIBEIRÃO PRETO,LAVIEEN,Outubro,LAVIEEN,466.48
RIBEIRÃO PRETO,LAVIEEN,Outubro,PRÓ-SÉRUM,150.0
RIBEIRÃO PRETO,LAVIEEN,Setembro,LAVIEEN,331.56
RIBEIRÃO PRETO,LAVIEEN,Setembro,PRÓ-SÉRUM,150.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,700.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,886.87
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,896.83
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,191.5
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,214.07
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,185.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,SCULPTRA,1878.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,SECAGEM,160.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,872.86
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,500.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,200.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,940.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,199.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,204.72
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,1600.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,2101.43
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,180.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,BOTOX LIGHT,550.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,BOTOX POWER,930.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,PEELING QUÍMICO,290.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,PREENCHIMENTO,940.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,PRÓ-BELLA,180.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,PRÓ-LIPO,226.33
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,RADIESSE,1500.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,SCULPTRA,1966.67
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,SECAGEM,178.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,BOTOX POWER,824.47
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,830.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PRÓ-BELLA,186.67
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,190.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,RADIESSE,1527.5
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,SCULPTRA,1820.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,SECAGEM,160.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,BOTOX POWER,872.9
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,829.6
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-BELLA,198.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,190.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-MESO,190.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,RADIESSE,1500.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,SCULPTRA,1800.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,BOTOX POWER,819.67
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,894.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PRÓ-BELLA,182.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,170.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,RADIESSE,1500.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,SCULPTRA,1875.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,SECAGEM,170.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,BOTOX POWER,857.69
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,838.75
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,203.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,225.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-MESO,200.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,SCULPTRA,1875.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,789.2
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,320.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,199.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,202.43
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,SCULPTRA,1800.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,SECAGEM,160.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,990.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,844.83
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,199.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,206.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,RADIESSE,1500.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,SCULPTRA,1800.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,SECAGEM,160.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,600.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,799.75
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,822.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,233.33
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,276.67
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-MESO,250.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,RADIESSE,1500.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,SCULPTRA,1850.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,1735.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,700.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,683.33
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,980.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,1692.5
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER OLHOS,690.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,765.75
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,1000.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE,1911.67
RIBEIRÃO PRETO,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE + PESCOÇO,2500.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Janeiro,ULTRAFORMER PAPADA,990.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER BRAÇO,1500.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,1659.09
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,700.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,643.4
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,966.67
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,1687.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,795.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,1100.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER BRAÇO,1500.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,1660.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,690.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,670.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,1003.33
RIBEIRÃO PRETO,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,1847.5
RIBEIRÃO PRETO,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,743.74
RIBEIRÃO PRETO,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,1690.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,560.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,690.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,1650.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,2500.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,690.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,1700.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,695.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,1200.0
SANTO AMARO,ESTÉTICA,Agosto,CARBOXITERAPIA,89.0
SANTO AMARO,ESTÉTICA,Agosto,CRIOLIPÓLISE,367.0
SANTO AMARO,ESTÉTICA,Agosto,DRENAGEM,113.0
SANTO AMARO,ESTÉTICA,Agosto,DRENAGEM 30 MIN,59.0
