Unidade,Grupo,Mês venda,Procedimentos Padronizados,Valor liquido item,Margem de Contribuição (R$),Margem de Contribuição (%)
OSASCO,MEDICINA ESTÉTICA,Maio,ENZIMA MELASMA,380.0,165.81,43.63473684210526
OSASCO,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,2403.0,1319.0,54.88956304619226
OSASCO,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,13707.0,4904.12,35.77819946012987
OSASCO,MEDICINA ESTÉTICA,Maio,RADIESSE,4500.0,860.76,19.128000000000007
OSASCO,MEDICINA ESTÉTICA,Maio,SCULPTRA,20400.0,3014.18,14.775392156862743
OSASCO,MEDICINA ESTÉTICA,Maio,SECAGEM,3648.0,1853.3,50.80315789473684
OSASCO,MEDICINA ESTÉTICA,Março,BOTOX POWER,5200.0,1821.16,35.022307692307706
OSASCO,MEDICINA ESTÉTICA,Março,DERMAROLLER,1950.0,913.61,46.851794871794866
OSASCO,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,800.0,438.96,54.870000000000005
OSASCO,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,10960.0,4157.58,37.93416058394161
OSASCO,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,2995.0,1490.02,49.750350584307185
OSASCO,MEDICINA ESTÉTICA,Março,SCULPTRA,9800.0,1742.02,17.775714285714287
OSASCO,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,12967.0,4221.8,32.55804580859104
OSASCO,MEDICINA ESTÉTICA,Novembro,ENZIMA MELASMA,570.0,248.72,43.63473684210526
OSASCO,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,1600.0,636.84,39.80250000000001
OSASCO,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,1260.0,700.76,55.616190476190475
OSASCO,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,17582.98,5851.43,33.2789668872967
OSASCO,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,380.0,133.85,35.224210526315794
OSASCO,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,1715.0,628.62,36.65428571428572
OSASCO,MEDICINA ESTÉTICA,Novembro,RADIESSE,3000.0,573.84,19.128000000000007
OSASCO,MEDICINA ESTÉTICA,Novembro,SCULPTRA,1800.0,235.54,13.085555555555553
OSASCO,MEDICINA ESTÉTICA,Novembro,SECAGEM,820.0,465.93,56.82048780487805
OSASCO,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,3164.0,1257.13,39.7321618204804
OSASCO,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,19506.01,6371.86,32.66613445804653
OSASCO,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,1239.0,527.55,42.57874092009685
OSASCO,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,7200.0,3111.68,43.21777777777778
OSASCO,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,1630.0,867.74,53.2357055214724
OSASCO,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,20523.1,7031.99,34.26380390876623
OSASCO,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,190.0,66.93,35.224210526315794
OSASCO,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,5100.0,2518.28,49.378039215686286
OSASCO,MEDICINA ESTÉTICA,Outubro,SCULPTRA,11000.0,1554.32,14.130181818181816
OSASCO,MEDICINA ESTÉTICA,Outubro,SECAGEM,2400.0,1355.46,56.477500000000006
OSASCO,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,1000.0,380.48,38.048
OSASCO,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,14656.0,4797.58,32.734596069869006
OSASCO,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,1170.0,478.88,40.92974358974359
OSASCO,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,3210.0,1794.23,55.89514018691588
OSASCO,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,12167.0,4115.6,33.82593737157886
OSASCO,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,4100.0,2020.43,49.27878048780489
OSASCO,MEDICINA ESTÉTICA,Setembro,SCULPTRA,16400.0,2260.94,13.78621951219512
OSASCO,MEDICINA ESTÉTICA,Setembro,SECAGEM,1440.0,813.28,56.477500000000006
OSASCO,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE,14780.0,4540.85,30.722949932341002
OSASCO,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE + PESCOÇO,5990.0,2187.19,36.51395659432388
OSASCO,ULTRAFORMER_III,Abril,ULTRAFORMER MAÇA DO ROSTO,1000.0,284.78,28.478
OSASCO,ULTRAFORMER_III,Abril,ULTRAFORMER OLHOS,6210.0,2678.69,43.1351690821256
OSASCO,ULTRAFORMER_III,Abril,ULTRAFORMER PAPADA,2930.0,1054.34,35.9843686006826
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,13540.0,3666.16,27.076484490398823
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO,2210.0,539.85,24.42778280542987
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER MAÇA DO ROSTO,700.0,73.16,10.451428571428576
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,3160.0,1013.46,32.07164556962026
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,8310.0,2571.31,30.94240673886884
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,800.0,101.2,12.650000000000002
OSASCO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,6770.0,1833.08,27.076484490398823
OSASCO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,1380.0,467.21,33.85594202898551
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,16690.0,4416.93,26.46450569203116
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER MAÇA DO ROSTO,1000.0,284.78,28.478
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,4160.0,1475.74,35.47461538461539
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,4140.0,1401.64,33.85594202898552
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,14290.0,4195.21,29.35763470958713
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,700.0,73.16,10.451428571428576
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,3160.0,1013.46,32.07164556962026
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,4940.0,1459.72,29.548906882591098
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,11750.0,3139.11,26.715829787234043
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,2819.0,969.44,34.389592053919834
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER MAÇA DO ROSTO,800.0,143.7,17.962500000000002
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,5440.0,2135.54,39.25617647058824
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,2760.0,934.42,33.85594202898551
OSASCO,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,7080.0,2051.75,28.979548022598877
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,1700.0,463.56,27.26823529411765
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,2480.0,730.31,29.448064516129037
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,2400.0,851.72,35.48833333333333
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,3450.0,1218.03,35.305217391304346
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,4350.0,1549.77,35.62689655172414
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,9080.0,2726.93,30.03229074889869
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,1480.0,557.75,37.685945945945946
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,6230.0,2116.56,33.97370786516854
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,1200.0,383.36,31.94666666666667
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,13710.0,3786.07,27.61541940189643
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,2210.0,539.85,24.42778280542987
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,3160.0,1256.58,39.7653164556962
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,5520.0,1868.85,33.85594202898551
RIBEIRÃO PRETO,ESTÉTICA,Abril,CARBOXITERAPIA,979.4,449.67,45.912677149275076
RIBEIRÃO PRETO,ESTÉTICA,Abril,DRENAGEM,2517.0,821.46,32.636543504171634
RIBEIRÃO PRETO,ESTÉTICA,Abril,LIMPEZA DE PELE,2400.0,-55.6,-2.3166666666666664
RIBEIRÃO PRETO,ESTÉTICA,Abril,PEELING DE DIAMANTE,1020.6,425.54,41.69520282186949
RIBEIRÃO PRETO,ESTÉTICA,Abril,PRÓ-SHAPE,3500.0,1079.4,30.84
RIBEIRÃO PRETO,ESTÉTICA,Agosto,CARBOXITERAPIA,1485.0,685.72,46.17636363636364
RIBEIRÃO PRETO,ESTÉTICA,Agosto,CRIOLIPÓLISE,1700.0,580.16,34.12705882352941
RIBEIRÃO PRETO,ESTÉTICA,Agosto,DRENAGEM,790.0,239.26,30.285569620253167
RIBEIRÃO PRETO,ESTÉTICA,Agosto,DRENAGEM 30 MIN,59.0,24.36,41.2857627118644
RIBEIRÃO PRETO,ESTÉTICA,Agosto,LIMPEZA DE PELE,1350.0,356.19,26.384444444444448
RIBEIRÃO PRETO,ESTÉTICA,Agosto,PEELING DE DIAMANTE,995.0,374.77,37.665628140703525
RIBEIRÃO PRETO,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,1700.0,769.43,45.26058823529412
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,CARBOXITERAPIA,1604.0,793.78,49.48763092269327
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,2270.0,879.07,38.72546255506607
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,DRENAGEM,1185.0,402.25,33.94506329113924
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,HECCUS,2970.0,1425.44,47.99454545454546
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,1990.0,12.85,0.6455276381909548
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,910.0,355.41,39.05648351648352
RIBEIRÃO PRETO,ESTÉTICA,Julho,CARBOXITERAPIA,100.0,46.42,46.42
RIBEIRÃO PRETO,ESTÉTICA,Julho,CRIOLIPÓLISE,5449.99,2400.04,44.037566050579905
RIBEIRÃO PRETO,ESTÉTICA,Julho,DRENAGEM,3460.0,1284.28,37.11803468208093
RIBEIRÃO PRETO,ESTÉTICA,Julho,LIMPEZA DE PELE,1580.0,240.25,15.205822784810128
RIBEIRÃO PRETO,ESTÉTICA,Julho,RADIOFREQUÊNCIA,198.0,82.37,41.600606060606054
RIBEIRÃO PRETO,ESTÉTICA,Junho,DRENAGEM,790.0,268.17,33.945063291139235
RIBEIRÃO PRETO,ESTÉTICA,Junho,LIMPEZA DE PELE,820.0,22.07,2.6912195121951217
RIBEIRÃO PRETO,ESTÉTICA,Maio,LIMPEZA DE PELE,670.0,35.48,5.295223880597015
RIBEIRÃO PRETO,ESTÉTICA,Março,CRIOLIPÓLISE,590.0,209.85,35.56711864406779
RIBEIRÃO PRETO,ESTÉTICA,Março,DRENAGEM,1880.0,632.31,33.6336170212766
RIBEIRÃO PRETO,ESTÉTICA,Março,LIMPEZA DE PELE,870.0,176.56,20.29402298850575
RIBEIRÃO PRETO,ESTÉTICA,Março,RADIOFREQUÊNCIA,400.0,138.91,34.727500000000006
RIBEIRÃO PRETO,ESTÉTICA,Novembro,CARBOXITERAPIA,100.0,46.42,46.42
RIBEIRÃO PRETO,ESTÉTICA,Novembro,LIMPEZA DE PELE,2450.0,-219.03,-8.940000000000001
RIBEIRÃO PRETO,ESTÉTICA,Outubro,CARBOXITERAPIA,695.0,321.41,46.24647482014389
RIBEIRÃO PRETO,ESTÉTICA,Outubro,DRENAGEM,2277.0,941.27,41.3379797979798
RIBEIRÃO PRETO,ESTÉTICA,Outubro,HECCUS,1584.0,771.75,48.721818181818186
RIBEIRÃO PRETO,ESTÉTICA,Outubro,LIMPEZA DE PELE,2780.0,808.55,29.084604316546763
RIBEIRÃO PRETO,ESTÉTICA,Outubro,PRÓ-SHAPE,990.0,301.35,30.4389898989899
RIBEIRÃO PRETO,ESTÉTICA,Setembro,DRENAGEM,4138.0,1560.18,37.70360560657322
RIBEIRÃO PRETO,ESTÉTICA,Setembro,HECCUS,707.0,325.92,46.09869872701556
RIBEIRÃO PRETO,ESTÉTICA,Setembro,LIMPEZA DE PELE,2790.0,736.13,26.384444444444448
RIBEIRÃO PRETO,LAVIEEN,Abril,LAVIEEN,10815.0,5016.65,46.386047156726775
RIBEIRÃO PRETO,LAVIEEN,Agosto,LAVIEEN,10990.0,4462.85,40.60824385805278
RIBEIRÃO PRETO,LAVIEEN,Agosto,PRÓ-SÉRUM,1470.0,364.54,24.79850340136055
RIBEIRÃO PRETO,LAVIEEN,Fevereiro,LAVIEEN,5290.0,2667.32,50.421852551984884
RIBEIRÃO PRETO,LAVIEEN,Julho,LAVIEEN,6480.0,2442.49,37.69277777777778
RIBEIRÃO PRETO,LAVIEEN,Julho,PRÓ-SÉRUM,1650.0,424.27,25.71333333333334
RIBEIRÃO PRETO,LAVIEEN,Junho,LAVIEEN,4479.0,1804.99,40.29887474882787
RIBEIRÃO PRETO,LAVIEEN,Junho,PRÓ-SÉRUM,750.0,192.85,25.71333333333334
RIBEIRÃO PRETO,LAVIEEN,Maio,LAVIEEN,5620.0,2416.35,42.99551601423487
RIBEIRÃO PRETO,LAVIEEN,Maio,PRÓ-SÉRUM,1500.0,385.7,25.71333333333334
RIBEIRÃO PRETO,LAVIEEN,Março,LAVIEEN,5290.0,2377.07,44.93508506616258
RIBEIRÃO PRETO,LAVIEEN,Novembro,LAVIEEN,1400.0,407.06,29.075714285714287
RIBEIRÃO PRETO,LAVIEEN,Novembro,PRÓ-SÉRUM,1800.0,462.84,25.71333333333334
RIBEIRÃO PRETO,LAVIEEN,Outubro,LAVIEEN,5840.0,2765.04,47.34650684931507
RIBEIRÃO PRETO,LAVIEEN,Outubro,PRÓ-SÉRUM,3600.0,925.68,25.71333333333334
RIBEIRÃO PRETO,LAVIEEN,Setembro,LAVIEEN,9590.0,3862.29,40.27409801876955
RIBEIRÃO PRETO,LAVIEEN,Setembro,PRÓ-SÉRUM,1950.0,501.41,25.71333333333334
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,BOTOX POWER,18679.0,6404.13,34.28516837089781
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,PREENCHIMENTO,27440.0,9826.58,35.811137026239074
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,PRÓ-BELLA,1150.0,475.71,41.36608695652174
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,PRÓ-LIPO,2000.0,995.7,49.785000000000004
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,RADIESSE,15500.0,3993.08,25.761806451612912
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,SCULPTRA,24300.0,3696.88,15.21349794238683
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Abril,SECAGEM,1672.0,684.43,40.93473684210527
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,700.0,331.32,47.33142857142857
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,6211.2,2226.64,35.84879701184957
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,6277.8,2343.76,37.334099843894364
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,1543.0,551.63,35.750628645495794
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,3045.0,1525.29,50.09172413793104
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,925.0,423.4,45.77243243243243
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,SCULPTRA,3756.0,581.12,15.471842385516506
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,SECAGEM,160.0,90.36,56.477500000000006
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,6110.0,2155.25,35.27420621931262
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,1500.0,310.38,20.692
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,200.0,109.74,54.870000000000005
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,1880.0,730.55,38.859148936170214
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,199.0,73.27,36.82140703517589
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,7555.0,3793.43,50.210814030443416
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,4700.0,1001.84,21.315744680851072
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,19210.0,4243.11,22.088047891723058
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,900.0,522.36,58.040000000000006
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,BOTOX POWER,12367.0,4106.38,33.20434866984717
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,12450.0,4315.23,34.66048192771084
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PRÓ-BELLA,1470.0,500.14,34.022993197278915
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,1140.0,555.1,48.69263157894738
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,RADIESSE,7610.0,1512.19,19.871143232588704
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,SCULPTRA,14560.0,1997.18,13.716923076923074
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,SECAGEM,800.0,451.82,56.477500000000006
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,BOTOX POWER,8729.0,3079.24,35.27593767900104
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,5798.0,2005.31,34.586222835460504
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-BELLA,990.0,362.85,36.65111111111111
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,380.0,185.03,48.69263157894738
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-MESO,950.0,441.03,46.42421052631579
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,RADIESSE,6000.0,1147.68,19.128000000000007
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,SCULPTRA,18000.0,2355.4,13.085555555555553
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,BOTOX POWER,7377.0,2433.36,32.98570963806426
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,5370.0,2001.2,37.26625698324023
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PRÓ-BELLA,910.0,306.41,33.67186813186814
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,1700.0,784.08,46.12235294117648
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,RADIESSE,3000.0,573.84,19.128000000000007
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,SCULPTRA,11200.0,1695.4,15.137500000000001
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,SECAGEM,940.0,528.08,56.17829787234043
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,BOTOX POWER,11150.0,3863.55,34.650672645739924
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,12600.0,4421.04,35.08761904761904
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,812.0,304.38,37.48581280788178
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,900.0,468.82,52.09111111111112
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-MESO,1000.0,476.3,47.63
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,SCULPTRA,11100.0,1624.86,14.638378378378375
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,2397.0,767.38,32.014342928660824
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,1600.0,636.84,39.80250000000001
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,398.0,146.55,36.82140703517589
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,4019.0,2004.8,49.883120179149046
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,SECAGEM,160.0,90.36,56.477500000000006
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,990.0,390.53,39.447070707070715
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,6667.0,2320.5,34.805786710664464
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,398.0,146.55,36.82140703517589
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,4200.0,2090.97,49.785000000000004
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,RADIESSE,3000.0,573.84,19.128000000000007
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,SCULPTRA,3600.0,471.08,13.085555555555553
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,SECAGEM,800.0,451.82,56.477500000000006
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,1200.0,521.56,43.463333333333324
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,3998.0,1281.09,32.04325162581291
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,5958.0,2118.17,35.55174890902988
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,1500.0,588.4,39.226666666666674
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,1870.0,1028.53,55.00149732620322
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-MESO,250.0,130.53,52.21200000000002
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,RADIESSE,1500.0,286.92,19.128000000000007
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,SCULPTRA,7400.0,1083.24,14.638378378378375
RIBEIRÃO PRETO,ULTRAFORMER_III,Abril,ULTRAFORMER BRAÇO,1700.0,181.06,10.650588235294121
RIBEIRÃO PRETO,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE,17240.0,4804.9,27.870626450116013
RIBEIRÃO PRETO,ULTRAFORMER_III,Abril,ULTRAFORMER MAÇA DO ROSTO,1000.0,284.78,28.478
RIBEIRÃO PRETO,ULTRAFORMER_III,Abril,ULTRAFORMER PAPADA,940.0,409.96,43.61234042553191
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,10410.0,2929.49,28.14115273775216
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,700.0,250.66,35.80857142857143
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,2050.0,686.71,33.49804878048781
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,980.0,228.17,23.282857142857146
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,6770.0,1833.08,27.076484490398823
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER OLHOS,2070.0,730.82,35.30521739130435
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,3753.0,1381.77,36.81764455102584
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,1000.0,242.28,24.228
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER BRAÇO,3000.0,79.96,2.6653333333333364
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,18250.0,4781.73,26.201260273972604
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,1400.0,501.32,35.80857142857143
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,3892.0,1226.7,31.518417266187054
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,2900.0,656.3,22.631034482758622
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,16870.0,4543.9,26.934783639596922
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,1590.0,615.35,38.701006289308175
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,2200.0,625.64,28.438181818181825
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER BRAÇO,1500.0,39.98,2.6653333333333347
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,9960.0,2612.06,26.225542168674703
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,690.0,243.61,35.30521739130435
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,2680.0,877.99,32.76089552238806
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,3010.0,733.89,24.38186046511628
RIBEIRÃO PRETO,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,9237.5,2838.03,30.72294993234101
RIBEIRÃO PRETO,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,5802.45,2068.09,35.64163810114693
RIBEIRÃO PRETO,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,1690.0,456.51,27.012189349112425
RIBEIRÃO PRETO,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,690.0,233.61,33.85594202898551
RIBEIRÃO PRETO,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,1650.0,428.29,25.9569696969697
RIBEIRÃO PRETO,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,2500.0,744.42,29.77680000000001
RIBEIRÃO PRETO,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,1380.0,487.21,35.30521739130435
