Unidade,Grupo,Mês venda,Procedimentos Padronizados,Quantidade
OSASCO,ESTÉTICA,Maio,RADIOFREQUÊNCIA,1.0
OSASCO,ESTÉTICA,Março,CARBOXITERAPIA,15.0
OSASCO,ESTÉTICA,Março,CRIOLIPÓLISE,5.0
OSASCO,ESTÉTICA,Março,DRENAGEM,46.0
OSASCO,ESTÉTICA,Março,DRENAGEM 30 MIN,6.0
OSASCO,ESTÉTICA,Março,HECCUS,20.0
OSASCO,ESTÉTICA,Março,LIMPEZA DE PELE,42.0
OSASCO,ESTÉTICA,Março,PEELING DE DIAMANTE,1.0
OSASCO,ESTÉTICA,Novembro,CARBOXITERAPIA,29.0
OSASCO,ESTÉTICA,Novembro,CRIOLIPÓLISE,41.0
OSASCO,ESTÉTICA,Novembro,DRENAGEM,71.0
OSASCO,ESTÉTICA,Novembro,DRENAGEM 30 MIN,3.0
OSASCO,ESTÉTICA,Novembro,HECCUS,20.0
OSASCO,ESTÉTICA,Novembro,LIMPEZA DE PELE,427.0
OSASCO,ESTÉTICA,Novembro,PRÓ- SHAPE,5.0
OSASCO,ESTÉTICA,Novembro,PRÓ-SHAPE,20.0
OSASCO,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,17.0
OSASCO,ESTÉTICA,Outubro,CARBOXITERAPIA,15.0
OSASCO,ESTÉTICA,Outubro,CRIOLIPÓLISE,6.0
OSASCO,ESTÉTICA,Outubro,DRENAGEM,46.0
OSASCO,ESTÉTICA,Outubro,DRENAGEM 30 MIN,23.0
OSASCO,ESTÉTICA,Outubro,HECCUS,20.0
OSASCO,ESTÉTICA,Outubro,LIMPEZA DE PELE,60.0
OSASCO,ESTÉTICA,Outubro,PRÓ- SHAPE,14.0
OSASCO,ESTÉTICA,Outubro,PRÓ-SHAPE,7.0
OSASCO,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,3.0
OSASCO,ESTÉTICA,Setembro,CARBOXITERAPIA,23.0
OSASCO,ESTÉTICA,Setembro,CRIOLIPÓLISE,19.0
OSASCO,ESTÉTICA,Setembro,DRENAGEM,60.0
OSASCO,ESTÉTICA,Setembro,DRENAGEM 30 MIN,12.0
OSASCO,ESTÉTICA,Setembro,HECCUS,21.0
OSASCO,ESTÉTICA,Setembro,LIMPEZA DE PELE,71.0
OSASCO,ESTÉTICA,Setembro,PRÓ- SHAPE,10.0
OSASCO,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,15.0
OSASCO,LAVIEEN,Agosto,LAVIEEN,56.0
OSASCO,LAVIEEN,Agosto,PRÓ-SÉRUM,48.0
OSASCO,LAVIEEN,Fevereiro,LAVIEEN,47.0
OSASCO,LAVIEEN,Janeiro,LAVIEEN,12.0
OSASCO,LAVIEEN,Julho,LAVIEEN,38.0
OSASCO,LAVIEEN,Julho,PRÓ-SÉRUM,27.0
OSASCO,LAVIEEN,Junho,LAVIEEN,38.0
OSASCO,LAVIEEN,Junho,PRÓ-SÉRUM,13.0
OSASCO,LAVIEEN,Maio,LAVIEEN,54.0
OSASCO,LAVIEEN,Maio,PRÓ-SÉRUM,42.0
OSASCO,LAVIEEN,Março,LAVIEEN,26.0
OSASCO,LAVIEEN,Novembro,LAVIEEN,81.0
OSASCO,LAVIEEN,Novembro,PRÓ-SÉRUM,41.0
OSASCO,LAVIEEN,Outubro,LAVIEEN,29.0
OSASCO,LAVIEEN,Outubro,PRÓ-SÉRUM,30.0
OSASCO,LAVIEEN,Setembro,LAVIEEN,26.0
OSASCO,LAVIEEN,Setembro,PRÓ-SÉRUM,46.0
OSASCO,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,3.0
OSASCO,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,26.0
OSASCO,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,11.0
OSASCO,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,11.0
OSASCO,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,32.0
OSASCO,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,30.0
OSASCO,MEDICINA ESTÉTICA,Agosto,RADIESSE,2.0
OSASCO,MEDICINA ESTÉTICA,Agosto,SCULPTRA,15.0
OSASCO,MEDICINA ESTÉTICA,Agosto,SECAGEM,6.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,BOTOX LIGHT,1.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,12.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,2.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,11.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,14.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,26.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,2.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,6.0
OSASCO,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,5.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,BOTOX LIGHT,1.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,BOTOX POWER,7.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,DERMAROLLER,4.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,PEELING QUÍMICO,1.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,PREENCHIMENTO,2.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,PRÓ-BELLA,1.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,PRÓ-LIPO,20.0
OSASCO,MEDICINA ESTÉTICA,Janeiro,SCULPTRA,4.0
OSASCO,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,1.0
OSASCO,MEDICINA ESTÉTICA,Julho,BOTOX POWER,29.0
OSASCO,MEDICINA ESTÉTICA,Julho,DERMAROLLER,3.0
OSASCO,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,24.0
OSASCO,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,27.0
OSASCO,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,5.0
OSASCO,MEDICINA ESTÉTICA,Julho,RADIESSE,3.0
OSASCO,MEDICINA ESTÉTICA,Julho,SCULPTRA,9.0
OSASCO,MEDICINA ESTÉTICA,Julho,SECAGEM,9.0
OSASCO,MEDICINA ESTÉTICA,Junho,BOTOX LIGHT,1.0
OSASCO,MEDICINA ESTÉTICA,Junho,BOTOX POWER,26.0
OSASCO,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,11.0
OSASCO,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,25.0
OSASCO,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,25.0
OSASCO,MEDICINA ESTÉTICA,Junho,SCULPTRA,8.0
OSASCO,MEDICINA ESTÉTICA,Junho,SECAGEM,6.0
OSASCO,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,1.0
OSASCO,MEDICINA ESTÉTICA,Maio,BOTOX POWER,21.0
OSASCO,MEDICINA ESTÉTICA,Maio,ENZIMA MELASMA,2.0
OSASCO,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,12.0
OSASCO,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,16.0
OSASCO,MEDICINA ESTÉTICA,Maio,RADIESSE,3.0
OSASCO,MEDICINA ESTÉTICA,Maio,SCULPTRA,11.0
OSASCO,MEDICINA ESTÉTICA,Maio,SECAGEM,32.0
OSASCO,MEDICINA ESTÉTICA,Março,BOTOX POWER,6.0
OSASCO,MEDICINA ESTÉTICA,Março,DERMAROLLER,4.0
OSASCO,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,4.0
OSASCO,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,12.0
OSASCO,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,15.0
OSASCO,MEDICINA ESTÉTICA,Março,SCULPTRA,5.0
OSASCO,MEDICINA ESTÉTICA,Novembro,BOTOX LIGHT,4.0
OSASCO,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,34.0
OSASCO,MEDICINA ESTÉTICA,Novembro,ENZIMA MELASMA,3.0
OSASCO,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,10.0
OSASCO,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,20.0
OSASCO,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,68.0
OSASCO,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,2.0
OSASCO,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,29.0
OSASCO,MEDICINA ESTÉTICA,Novembro,PRÓ-MESO,1.0
OSASCO,MEDICINA ESTÉTICA,Novembro,RADIESSE,3.0
OSASCO,MEDICINA ESTÉTICA,Novembro,SCULPTRA,11.0
OSASCO,MEDICINA ESTÉTICA,Novembro,SECAGEM,20.0
OSASCO,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,6.0
OSASCO,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,24.0
OSASCO,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,3.0
OSASCO,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,20.0
OSASCO,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,9.0
OSASCO,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,25.0
OSASCO,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,1.0
OSASCO,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,26.0
OSASCO,MEDICINA ESTÉTICA,Outubro,SCULPTRA,6.0
OSASCO,MEDICINA ESTÉTICA,Outubro,SECAGEM,15.0
OSASCO,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,2.0
OSASCO,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,18.0
OSASCO,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,3.0
OSASCO,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,15.0
OSASCO,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,15.0
OSASCO,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,21.0
OSASCO,MEDICINA ESTÉTICA,Setembro,SCULPTRA,9.0
OSASCO,MEDICINA ESTÉTICA,Setembro,SECAGEM,9.0
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,8.0
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO,1.0
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER MAÇA DO ROSTO,1.0
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,5.0
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,13.0
OSASCO,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,1.0
OSASCO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,4.0
OSASCO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,2.0
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,10.0
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER MAÇA DO ROSTO,1.0
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,6.0
OSASCO,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,6.0
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,8.0
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,1.0
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,5.0
OSASCO,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,8.0
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,7.0
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,1.0
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER MAÇA DO ROSTO,1.0
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,7.0
OSASCO,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,4.0
OSASCO,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,4.0
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,6.0
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,2.0
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,3.0
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,9.0
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,17.0
OSASCO,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,1.0
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,5.0
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,2.0
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,9.0
OSASCO,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,1.0
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,8.0
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,1.0
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,4.0
OSASCO,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,8.0
RIBEIRÃO PRETO,ESTÉTICA,Agosto,CARBOXITERAPIA,15.0
RIBEIRÃO PRETO,ESTÉTICA,Agosto,CRIOLIPÓLISE,6.0
RIBEIRÃO PRETO,ESTÉTICA,Agosto,DRENAGEM,11.0
RIBEIRÃO PRETO,ESTÉTICA,Agosto,DRENAGEM 30 MIN,1.0
RIBEIRÃO PRETO,ESTÉTICA,Agosto,LIMPEZA DE PELE,15.0
RIBEIRÃO PRETO,ESTÉTICA,Agosto,PEELING DE DIAMANTE,10.0
RIBEIRÃO PRETO,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,15.0
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,CARBOXITERAPIA,14.0
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,7.0
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,DRENAGEM,15.0
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,HECCUS,31.0
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,35.0
RIBEIRÃO PRETO,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,10.0
RIBEIRÃO PRETO,ESTÉTICA,Janeiro,CARBOXITERAPIA,11.0
RIBEIRÃO PRETO,ESTÉTICA,Janeiro,DRENAGEM,20.0
RIBEIRÃO PRETO,ESTÉTICA,Janeiro,HIDRATAÇÃO,1.0
RIBEIRÃO PRETO,ESTÉTICA,Janeiro,LIMPEZA DE PELE,31.0
RIBEIRÃO PRETO,ESTÉTICA,Julho,CARBOXITERAPIA,1.0
RIBEIRÃO PRETO,ESTÉTICA,Julho,CRIOLIPÓLISE,14.0
RIBEIRÃO PRETO,ESTÉTICA,Julho,DRENAGEM,40.0
RIBEIRÃO PRETO,ESTÉTICA,Julho,LIMPEZA DE PELE,22.0
RIBEIRÃO PRETO,ESTÉTICA,Julho,RADIOFREQUÊNCIA,2.0
RIBEIRÃO PRETO,ESTÉTICA,Junho,DRENAGEM,10.0
RIBEIRÃO PRETO,ESTÉTICA,Junho,LIMPEZA DE PELE,14.0
RIBEIRÃO PRETO,ESTÉTICA,Maio,LIMPEZA DE PELE,11.0
RIBEIRÃO PRETO,ESTÉTICA,Março,CRIOLIPÓLISE,2.0
RIBEIRÃO PRETO,ESTÉTICA,Março,DRENAGEM,24.0
RIBEIRÃO PRETO,ESTÉTICA,Março,LIMPEZA DE PELE,11.0
RIBEIRÃO PRETO,ESTÉTICA,Março,RADIOFREQUÊNCIA,5.0
RIBEIRÃO PRETO,ESTÉTICA,Novembro,CARBOXITERAPIA,1.0
RIBEIRÃO PRETO,ESTÉTICA,Novembro,DRENAGEM,2.0
RIBEIRÃO PRETO,ESTÉTICA,Novembro,LIMPEZA DE PELE,56.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,CARBOXITERAPIA,7.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,DRENAGEM,23.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,HECCUS,16.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,LIMPEZA DE PELE,29.0
RIBEIRÃO PRETO,ESTÉTICA,Outubro,PRÓ-SHAPE,10.0
RIBEIRÃO PRETO,ESTÉTICA,Setembro,DRENAGEM,47.0
RIBEIRÃO PRETO,ESTÉTICA,Setembro,HECCUS,8.0
RIBEIRÃO PRETO,ESTÉTICA,Setembro,LIMPEZA DE PELE,31.0
RIBEIRÃO PRETO,LAVIEEN,Agosto,LAVIEEN,34.0
RIBEIRÃO PRETO,LAVIEEN,Agosto,PRÓ-SÉRUM,10.0
RIBEIRÃO PRETO,LAVIEEN,Fevereiro,LAVIEEN,11.0
RIBEIRÃO PRETO,LAVIEEN,Janeiro,LAVIEEN,58.0
RIBEIRÃO PRETO,LAVIEEN,Julho,LAVIEEN,22.0
RIBEIRÃO PRETO,LAVIEEN,Julho,PRÓ-SÉRUM,11.0
RIBEIRÃO PRETO,LAVIEEN,Junho,LAVIEEN,14.0
RIBEIRÃO PRETO,LAVIEEN,Junho,PRÓ-SÉRUM,5.0
RIBEIRÃO PRETO,LAVIEEN,Maio,LAVIEEN,16.0
RIBEIRÃO PRETO,LAVIEEN,Maio,PRÓ-SÉRUM,10.0
RIBEIRÃO PRETO,LAVIEEN,Março,LAVIEEN,14.0
RIBEIRÃO PRETO,LAVIEEN,Novembro,LAVIEEN,6.0
RIBEIRÃO PRETO,LAVIEEN,Novembro,PRÓ-SÉRUM,15.0
RIBEIRÃO PRETO,LAVIEEN,Outubro,LAVIEEN,14.0
RIBEIRÃO PRETO,LAVIEEN,Outubro,PRÓ-SÉRUM,24.0
RIBEIRÃO PRETO,LAVIEEN,Setembro,LAVIEEN,30.0
RIBEIRÃO PRETO,LAVIEEN,Setembro,PRÓ-SÉRUM,13.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,1.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,7.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,7.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,8.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,15.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,SCULPTRA,2.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Agosto,SECAGEM,1.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,7.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,3.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,1.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,2.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,1.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,37.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,3.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,9.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,BOTOX LIGHT,1.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,BOTOX POWER,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,PEELING QUÍMICO,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,PREENCHIMENTO,3.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,PRÓ-BELLA,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,PRÓ-LIPO,8.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,RADIESSE,2.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,SCULPTRA,3.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Janeiro,SECAGEM,4.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,BOTOX POWER,15.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,15.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PRÓ-BELLA,8.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,6.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,RADIESSE,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,SCULPTRA,8.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Julho,SECAGEM,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,BOTOX POWER,10.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,7.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-BELLA,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,2.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,PRÓ-MESO,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,RADIESSE,4.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Junho,SCULPTRA,10.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,BOTOX POWER,9.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,6.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PRÓ-BELLA,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,10.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,RADIESSE,2.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,SCULPTRA,6.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Maio,SECAGEM,6.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,BOTOX POWER,13.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,15.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,4.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,4.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,PRÓ-MESO,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Março,SCULPTRA,6.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,3.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,23.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,SCULPTRA,1.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Novembro,SECAGEM,1.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,1.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,8.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,2.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,21.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,RADIESSE,2.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,SCULPTRA,2.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Outubro,SECAGEM,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,2.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,5.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,7.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,7.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,7.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,PRÓ-MESO,1.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,RADIESSE,1.0
RIBEIRÃO PRETO,MEDICINA ESTÉTICA,Setembro,SCULPTRA,4.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,6.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,1.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,3.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,1.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,4.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER OLHOS,3.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,5.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,1.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE,6.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE + PESCOÇO,1.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Janeiro,ULTRAFORMER PAPADA,1.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER BRAÇO,2.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,11.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,2.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,6.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,3.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,10.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,2.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,2.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER BRAÇO,1.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,6.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,1.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,4.0
RIBEIRÃO PRETO,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,3.0
